CardId,Name,OriginalType,ModeCount,ModeIds,Auto
102330,Kiss of Cathari,Combat,4,102330:COMBAT:obf|102330:COMBAT:pre|102330:COMBAT:OBF|102330:COMBAT:PRE,yes
101061,Kiss of Lachesis,Action,3,101061:ACTION:ser|101061:ACTION:tem|101061:ACTION:TEM,yes
101062,"Kiss of Ra, The",Action Modifier,2,101062:MODIFIER:for|101062:MODIFIER:FOR,yes
101063,"Knights, The",Ally,1,101063:ALLY,yes
101064,Knotted Cord,Action Modifier/Reaction,2,101064:MODIFIER|101064:REACTION,no
101065,Kpist m/45,Equipment,1,101065:EQUIPMENT,yes
101066,Kraken's Kiss,Combat,2,101066:COMBAT:vic|101066:COMBAT:VIC,yes
101067,KRCG News Radio,Master,1,101067:MASTER,yes
101068,Kumpania,Master,1,101068:MASTER,yes
101069,Kuta,Political Action,1,101069:POLITICAL,yes
101070,"Labyrinth, The",Master,1,101070:MASTER,yes
101071,Lam Into,Combat,3,101071:COMBAT:for|101071:COMBAT:pot|101071:COMBAT:vic,yes
101072,Lapse,Combat,3,101072:COMBAT:pot|101072:COMBAT:tem|101072:COMBAT:TEM,yes
101073,Laptop Computer,Equipment,1,101073:EQUIPMENT,yes
102272,Lasombra Justicar,Political Action,1,102272:POLITICAL,yes
101074,Last Stand,Master,1,101074:MASTER,yes
101075,Lay Low,Action Modifier/Combat,2,101075:MODIFIER|101075:COMBAT,no
101076,Lazarene Inquisitor,Master,1,101076:MASTER,yes
101077,Lead Fist,Combat,3,101077:COMBAT:tha|101077:COMBAT:vis|101077:COMBAT:VIS,yes
101078,Leadership Vacuum,Master,1,101078:MASTER,yes
101079,Leapfrog,Combat,3,101079:COMBAT:obf|101079:COMBAT:spi|101079:COMBAT:SPI,yes
101080,Learjet,Equipment,1,101080:EQUIPMENT,yes
101081,Leather Jacket,Equipment,1,101081:EQUIPMENT,yes
101082,Leathery Hide,Combat,1,101082:COMBAT,yes
101083,Leech,Action,1,101083:ACTION,yes
101084,Left for Dead,Master,1,101084:MASTER,yes
101085,Legacy,Action,1,101085:ACTION,yes
101086,Legacy of Caine,Master,1,101086:MASTER,yes
101087,Legacy of Pander,Political Action,1,101087:POLITICAL,yes
101088,Legacy of Power,Reaction,1,101088:REACTION,yes
101089,Legal Manipulations,Action,2,101089:ACTION:pre|101089:ACTION:PRE,yes
101090,Legend of the Leopard,Action,1,101090:ACTION,yes
101091,Legendary Vampire,Master,1,101091:MASTER,yes
101092,Legion,Action,1,101092:ACTION,yes
101093,Legwork,Reaction,1,101093:REACTION,yes
101094,"Leonardo, Mortician",Ally,1,101094:ALLY,yes
101095,Lesser Boon,Master,1,101095:MASTER,yes
101096,Lessons in the Steel,Combat,2,101096:COMBAT:aus+for|101096:COMBAT:AUS+FOR,yes
101097,Letter from Vienna,Master,1,101097:MASTER,yes
101098,Leverage,Action Modifier,1,101098:MODIFIER,yes
101099,Lextalionis,Political Action,1,101099:POLITICAL,yes
101100,Libertas,Master,1,101100:MASTER,yes
101101,Liberty Club Intrigue,Action,1,101101:ACTION,yes
101102,Library Hunting Ground,Master,1,101102:MASTER,yes
101103,Life Boon,Master,1,101103:MASTER,yes
101104,Life in the City,Master,1,101104:MASTER,yes
101105,Lifeless Tongues,Action,2,101105:ACTION:nec|101105:ACTION:NEC,yes
101106,Light Intensifying Goggles,Equipment,1,101106:EQUIPMENT,yes
101107,Lightning Reflexes,Combat,2,101107:COMBAT:cel|101107:COMBAT:CEL,yes
101108,Lilith's Blessing,Master,1,101108:MASTER,yes
101109,Lily Prelude,Political Action,2,101109:POLITICAL:mel|101109:POLITICAL:MEL,yes
101110,"Line, The",Master,1,101110:MASTER,yes
102229,Line Brawl,Action,3,102229:ACTION:cel|102229:ACTION:pot|102229:ACTION:pre,yes
101111,Liquefy the Mortal Coil,Combat,2,101111:COMBAT:vic|101111:COMBAT:VIC,yes
101112,Liquidation,Master,1,101112:MASTER,yes
101113,Little Mountain Cemetery,Action,1,101113:ACTION,yes
101114,Living Manse,Equipment,1,101114:EQUIPMENT,yes
101115,Living Wood Staff,Equipment,1,101115:EQUIPMENT,yes
101116,Lobotomy,Action Modifier,2,101116:MODIFIER:vic|101116:MODIFIER:VIC,yes
101117,Local 1111,Equipment,1,101117:EQUIPMENT,yes
101118,Lock,Action,1,101118:ACTION,yes
101119,Loki's Gift,Action,2,101119:ACTION:pro|101119:ACTION:PRO,yes
101120,"London Evening Star, Tabloid Newspaper",Master,1,101120:MASTER,yes
101121,Loner,Master,1,101121:MASTER,yes
101122,Loose Cannon,Action Modifier,3,101122:MODIFIER:dem|101122:MODIFIER:tha|101122:MODIFIER:vic,yes
101123,Lord of Serenity,Action,3,101123:ACTION:for|101123:ACTION:obe|101123:ACTION:OBE,yes
101124,Loss,Action,2,101124:ACTION:qui|101124:ACTION:QUI,yes
101125,Lost in Crowds,Action Modifier,2,101125:MODIFIER:obf|101125:MODIFIER:OBF,yes
101126,Lost in Translation,Reaction,1,101126:REACTION,yes
102273,Loup,Action Modifier,1,102273:MODIFIER,yes
101127,"Louvre, Paris, The",Master,1,101127:MASTER,yes
101128,Loving Agony,Combat,3,101128:COMBAT:ani|101128:COMBAT:val|101128:COMBAT:VAL,yes
101129,Loyal Street Gang,Ally,1,101129:ALLY,yes
101130,Loyalist,Reaction,1,101130:REACTION,yes
101131,Lucky Blow,Combat,1,101131:COMBAT,yes
101132,Lunatic Eruption,Action,2,101132:ACTION:dem|101132:ACTION:DEM,yes
101133,Lupine Assault,Master,1,101133:MASTER,yes
101134,Lure of the Serpent,Action,2,101134:ACTION:ser|101134:ACTION:SER,yes
101135,"Lyndhurst Estate, New York",Equipment,1,101135:EQUIPMENT,yes
101136,Maabara,Master,1,101136:MASTER,yes
101137,Machine Blitz,Combat,2,101137:COMBAT:tha|101137:COMBAT:THA,yes
101138,Madman's Quill,Action,2,101138:ACTION:aus+dem|101138:ACTION:AUS+DEM,yes
101139,Madness Network,Master,1,101139:MASTER,yes
101140,Madness of the Bard,Master,1,101140:MASTER,yes
101141,Madrigal,Action Modifier/Reaction,5,101141:REACTION:pre|101141:MODIFIER:mel|101141:REACTION:mel|101141:MODIFIER:MEL|101141:REACTION:MEL,yes
101142,Magazine,Combat,1,101142:COMBAT,yes
101143,Magic of the Smith,Action,2,101143:ACTION:tha|101143:ACTION:THA,yes
102331,Magnetic Authority,Action Modifier,4,102331:MODIFIER:dom|102331:MODIFIER:pot|102331:MODIFIER:DOM|102331:MODIFIER:POT,yes
101144,Majesty,Combat,2,101144:COMBAT:pre|101144:COMBAT:PRE,yes
101145,Major Boon,Master,1,101145:MASTER,yes
101146,Make an Example,Action Modifier,1,101146:MODIFIER,yes
101147,Make the Misere,Action,3,101147:ACTION:cel|101147:ACTION:obf|101147:ACTION:pot,yes
101148,Malajit Chandramouli,Retainer,1,101148:RETAINER,yes
101149,Maleficia,Master,1,101149:MASTER,yes
101150,Malkavian Dementia,Master,1,101150:MASTER,yes
101151,Malkavian Derangement: Alternate Personality,Master,1,101151:MASTER,yes
101152,Malkavian Derangement: Paranoia,Master,1,101152:MASTER,yes
101153,Malkavian Game,Master,1,101153:MASTER,yes
101154,Malkavian Justicar,Political Action,1,101154:POLITICAL,yes
101155,Malkavian Prank,Master,1,101155:MASTER,yes
101156,Malkavian Rider Clause,Reaction,1,101156:REACTION,yes
101157,"Malkavian Seven Miseries, The",Master,1,101157:MASTER,yes
101158,Malkavian Time Auction,Master,1,101158:MASTER,yes
101159,Malleable Visage,Action Modifier,2,101159:MODIFIER:vic|101159:MODIFIER:VIC,yes
101160,Manstopper Rounds,Combat,1,101160:COMBAT,yes
101161,Mantle of the Bestial Majesty,Action,2,101161:ACTION:pro|101161:ACTION:PRO,yes
101162,Mantle of the Moon,Action Modifier,1,101162:MODIFIER,yes
101163,Mapatano Utando,Master,1,101163:MASTER,yes
101164,Marijava Ghoul,Retainer,1,101164:RETAINER,yes
101165,Marijava Thuggee,Ally,1,101165:ALLY,yes
101166,Mark of Damnation,Action,2,101166:ACTION:ser|101166:ACTION:SER,yes
101167,Mark of the Damned,Political Action,1,101167:POLITICAL,yes
101168,Mark V,Equipment,1,101168:EQUIPMENT,yes
101169,Marked Path,Action Modifier,2,101169:MODIFIER:obf|101169:MODIFIER:OBF,yes
101170,Marked Territory,Action,1,101170:ACTION,yes
101171,Market Square,Master,1,101171:MASTER,yes
101172,"Marrakesh Codex, The",Master,1,101172:MASTER,yes
101173,Martial Ritus,Action,1,101173:ACTION,yes
101174,Martinelli's Ring,Equipment,1,101174:EQUIPMENT,yes
101175,Martyr's Resilience,Combat,2,101175:COMBAT:aus+for|101175:COMBAT:AUS+FOR,yes
101176,Masai Blood Milk,Action,1,101176:ACTION,yes
101177,Masca,Action Modifier,3,101177:MODIFIER:obf|101177:MODIFIER:str|101177:MODIFIER:STR,yes
101178,Mask Empathy,Combat,2,101178:COMBAT:pre|101178:COMBAT:PRE,yes
101179,Mask of a Thousand Faces,Action Modifier,2,101179:MODIFIER:obf|101179:MODIFIER:OBF,yes
101180,Masochism,Action,2,101180:ACTION:for|101180:ACTION:FOR,yes
101181,Masque of Judas,Combat,2,101181:COMBAT:aus+obf|101181:COMBAT:AUS+OBF,yes
101182,Masquer,Retainer,2,101182:RETAINER:nec|101182:RETAINER:NEC,yes
101183,Masquerade Endangered,Master,1,101183:MASTER,yes
101184,Masquerade Enforcement,Political Action,1,101184:POLITICAL,yes
101185,Mass Reality,Action,2,101185:ACTION:chi|101185:ACTION:CHI,yes
101186,Massassi's Honor,Action Modifier,1,101186:MODIFIER,yes
101187,"Mausoleum, Venice, The",Master,1,101187:MASTER,yes
101188,Mayaparisatya,Combat,2,101188:COMBAT:chi|101188:COMBAT:CHI,yes
101189,"Mbare Market, Harare",Master,1,101189:MASTER,yes
101190,Meat Cleaver,Equipment,1,101190:EQUIPMENT,yes
101191,Meat Hook,Equipment,1,101191:EQUIPMENT,yes
101192,"Meddling of Semsith, The",Political Action,1,101192:POLITICAL,yes
101193,Media Influence,Action,2,101193:ACTION:pre|101193:ACTION:PRE,yes
102252,Meditative Grove,Master,1,102252:MASTER,yes
101194,Mehemet of the Ahl-i-Batin,Ally,1,101194:ALLY,yes
101195,Melange,Reaction,2,101195:REACTION:aus|101195:REACTION:AUS,yes
101196,Meld with the Land,Combat,2,101196:COMBAT:vic|101196:COMBAT:VIC,yes
101197,Member of the Entourage,Ally,1,101197:ALLY,yes
101198,Memories of Mortality,Master,1,101198:MASTER,yes
101199,Memory Rift,Action Modifier,3,101199:MODIFIER:dem|101199:MODIFIER:obf|101199:MODIFIER:pre,yes
101200,Memory's Fading Glimpse,Action,2,101200:ACTION:obf|101200:ACTION:OBF,yes
101201,Mental Maze,Reaction,2,101201:REACTION:obf|101201:REACTION:OBF,yes
101202,Mercury's Arrow,Combat,2,101202:COMBAT:cel|101202:COMBAT:CEL,yes
101203,Mercy for Seth,Combat,2,101203:COMBAT:nec|101203:COMBAT:NEC,yes
101204,Mercy for the Weak,Combat,1,101204:COMBAT,yes
101205,Mesmerize,Action,2,101205:ACTION:dom|101205:ACTION:DOM,yes
101206,Mesu Bedshet,Action,1,101206:ACTION,yes
101207,Metro Underground,Master,1,101207:MASTER,yes
102239,"Michael Harris, the Incinerator",Ally,1,102239:ALLY,yes
101208,Might of the Camarilla,Political Action,1,101208:POLITICAL,yes
101209,Mighty Grapple,Combat,2,101209:COMBAT:pot|101209:COMBAT:POT,yes
101210,"Millicent Smith, Puritan Vampire Hunter",Master,1,101210:MASTER,yes
101211,Mind Numb,Action,2,101211:ACTION:pre|101211:ACTION:PRE,yes
101212,Mind of a Child,Action,2,101212:ACTION:dem|101212:ACTION:DEM,yes
101213,Mind of a Killer,Action,2,101213:ACTION:dem|101213:ACTION:DEM,yes
101214,Mind of the Wilds,Action Modifier,2,101214:MODIFIER:ani+aus|101214:MODIFIER:ANI+AUS,yes
101216,Mind Tricks,Action Modifier,2,101216:MODIFIER:dem|101216:MODIFIER:DEM,yes
101217,Minion Tap,Master,1,101217:MASTER,yes
101218,Ministry,Reaction,1,101218:REACTION,yes
101219,Minor Boon,Master,1,101219:MASTER,yes
101220,Minor Curse,Action,2,101220:ACTION:mal|101220:ACTION:MAL,yes
101221,Minor Irritation,Reaction,1,101221:REACTION,yes
101222,Mirror Image,Action Modifier/Combat,2,101222:MODIFIER:chi|101222:COMBAT:CHI,yes
101223,Mirror Walk,Action Modifier,2,101223:MODIFIER:tha|101223:MODIFIER:THA,yes
101224,Mirror's Visage,Action Modifier,2,101224:MODIFIER:chi|101224:MODIFIER:CHI,yes
101225,Misdirection,Master,1,101225:MASTER,yes
101226,"Missing Voice, The",Action Modifier,3,101226:MODIFIER:cel|101226:MODIFIER:mel|101226:MODIFIER:MEL,yes
101227,Mistaken Identity,Reaction,1,101227:REACTION,yes
101228,Mistrust,Master,1,101228:MASTER,yes
102240,"Mithraeum, London, The",Master,1,102240:MASTER,yes
102241,Mithraic Cultist,Master,1,102241:MASTER,yes
101229,Mob Connections,Master,1,101229:MASTER,yes
101230,Mob Rule,Action Modifier/Reaction,2,101230:MODIFIER|101230:REACTION,no
102242,"Mobile HQ, Operation Antigen",Master,1,102242:MASTER,yes
101231,Moise Kasavubu,Ally,1,101231:ALLY,yes
101232,Mokolé Blood,Equipment,1,101232:EQUIPMENT,yes
101233,"Mole, The",Reaction,3,101233:REACTION:ani|101233:REACTION:cel|101233:REACTION:dom,yes
101234,Mole's Tunneling,Action Modifier,3,101234:MODIFIER:ani|101234:MODIFIER:spi|101234:MODIFIER:SPI,yes
101235,Molotov Cocktail,Combat,1,101235:COMBAT,yes
101236,Momentary Delay,Action Modifier,1,101236:MODIFIER,yes
101237,Momentum's Edge,Master,1,101237:MASTER,yes
101238,Monastery of Shadows,Master,1,101238:MASTER,yes
101239,Monkey Wrench,Action Modifier,1,101239:MODIFIER,yes
101240,Monocle of Clarity,Equipment,1,101240:EQUIPMENT,yes
101241,Monomancy,Action,1,101241:ACTION,yes
101242,Monster,Master,1,101242:MASTER,yes
102253,Monstrous Form,Action/Combat,4,102253:ACTION:dom+pro|102253:COMBAT:dom+pro|102253:ACTION:DOM+PRO|102253:COMBAT:DOM+PRO,no
102332,Morbidity,Combat,4,102332:COMBAT:obl|102332:COMBAT:tha|102332:COMBAT:OBL|102332:COMBAT:THA,yes
101243,Morgue Hunting Ground,Master,1,101243:MASTER,yes
101244,Morphean Blow,Combat,3,101244:COMBAT:cel|101244:COMBAT:val|101244:COMBAT:VAL,yes
101245,Mouthpiece,Action Modifier,2,101245:MODIFIER:dom|101245:MODIFIER:DOM,yes
101246,Movement of the Mind,Combat,2,101246:COMBAT:tha|101246:COMBAT:THA,yes
101247,Movement of the Slow Body,Action,2,101247:ACTION:pro|101247:ACTION:PRO,yes
101248,Mozambique Allure,Action,1,101248:ACTION,yes
101249,Mr. Winthrop,Retainer,1,101249:RETAINER,yes
101250,Muddled Vampire Hunter,Ally,1,101250:ALLY,yes
101251,Mummify,Combat,2,101251:COMBAT:ser|101251:COMBAT:SER,yes
101252,Mummy's Tongue,Equipment,1,101252:EQUIPMENT,yes
101253,Mundane,Master,1,101253:MASTER,yes
101254,Murder of Crows,Retainer,2,101254:RETAINER:ani|101254:RETAINER:ANI,yes
101255,Muricia's Call,Action,3,101255:ACTION:ani|101255:ACTION:ani+spi|101255:ACTION:ANI+SPI,yes
101256,Murmur of the False Will,Action Modifier/Reaction,2,101256:MODIFIER:dom|101256:REACTION:DOM,yes
101257,Muse of Flame,Action,1,101257:ACTION,yes
101258,Mustajib,Action,1,101258:ACTION,yes
101259,My Enemy's Enemy,Reaction,2,101259:REACTION:aus|101259:REACTION:AUS,yes
101260,My Kin Against the World,Political Action,1,101260:POLITICAL,yes
101261,Mylan Horseed,Ally,1,101261:ALLY,yes
101262,Mythic Form,Combat,2,101262:COMBAT:pro|101262:COMBAT:PRO,yes
101263,"Name Forgotten, The",Action,2,101263:ACTION:tha|101263:ACTION:THA,yes
101264,Nar-Sheptha,Retainer,1,101264:RETAINER,yes
101265,Narrow Minds,Event,1,101265:EVENT,yes
101266,National Guard Support,Political Action,1,101266:POLITICAL,yes
101267,Necromancy,Master,1,101267:MASTER,yes
101268,Necrosis,Combat,3,101268:COMBAT:pot|101268:COMBAT:thn|101268:COMBAT:THN,yes
101269,Neebi,Combat,1,101269:COMBAT,yes
101270,Neighborhood Watch Commander,Ally,1,101270:ALLY,yes
101271,Neonate Breach,Political Action,1,101271:POLITICAL,yes
101272,Nephandus,Ally,1,101272:ALLY,yes
101273,Nephren-Ka,Ally,1,101273:ALLY,yes
101274,Nest of Eagles,Reaction,1,101274:REACTION,yes
101275,Netwar,Reaction,3,101275:REACTION:aus|101275:REACTION:chi|101275:REACTION:dem,yes
101276,Neutral Guard,Action Modifier,3,101276:MODIFIER:for|101276:MODIFIER:obe|101276:MODIFIER:OBE,yes
101277,New Carthage,Master,1,101277:MASTER,yes
101278,New in Town,Master,1,101278:MASTER,yes
101279,"New Inquisition, The",Event,1,101279:EVENT,yes
101280,New Management,Action,1,101280:ACTION,yes
101281,New Moon Sigil,Action,2,101281:ACTION:spi|101281:ACTION:SPI,yes
101282,Ni Dieu ni Maître,Action Modifier,3,101282:MODIFIER:ani|101282:MODIFIER:for|101282:MODIFIER:vic,yes
101283,Night Moves,Action,2,101283:ACTION:obf|101283:ACTION:OBF,yes
102254,Night Terrors,Reaction,2,102254:REACTION:obf+pre|102254:REACTION:OBF+PRE,yes
101284,Nightmare Curse,Action,3,101284:ACTION:chi|101284:ACTION:aus+chi|101284:ACTION:AUS+CHI,yes
101285,Nightmares upon Nightmares,Event,1,101285:EVENT,yes
101286,Nightshades,Action Modifier,2,101286:MODIFIER:obt|101286:MODIFIER:OBT,yes
101287,Nightstick,Equipment,1,101287:EQUIPMENT,yes
101288,Nimble Feet,Combat,2,101288:COMBAT:cel|101288:COMBAT:CEL,yes
101289,Nkishi,Equipment,1,101289:EQUIPMENT,yes
101290,No Confidence,Action Modifier,1,101290:MODIFIER,yes
101291,No Secrets From the Magaji,Action,1,101291:ACTION,yes
101292,No Trace,Combat,2,101292:COMBAT:obf|101292:COMBAT:OBF,yes
101293,Nocturn,Ally,2,101293:ALLY:obt|101293:ALLY:OBT,yes
101294,Nocturn Theater,Master,1,101294:MASTER,yes
101295,Nod,Master,1,101295:MASTER,yes
101296,Nose of the Hound,Action,3,101296:ACTION:aus|101296:ACTION:spi|101296:ACTION:SPI,yes
101297,Nosferatu Bestial,Action,1,101297:ACTION,yes
101298,Nosferatu Hosting,Master,1,101298:MASTER,yes
101299,Nosferatu Justicar,Political Action,1,101299:POLITICAL,yes
101300,Nosferatu Kingdom,Master,1,101300:MASTER,yes
101301,Nosferatu Performance Art,Action,1,101301:ACTION,yes
101302,Nosferatu Putrescence,Combat,1,101302:COMBAT,yes
101303,Not to Be,Master,1,101303:MASTER,yes
101304,Notorious Brutality,Action Modifier,1,101304:MODIFIER,yes
101305,NRA PAC,Event,1,101305:EVENT,yes
101306,NSA Trio,Event,1,101306:EVENT,yes
101307,"Oath, The",Combat/Reaction,2,101307:COMBAT|101307:REACTION,no
101308,Oath of Loyalty,Master,1,101308:MASTER,yes
101309,Obedience,Reaction,2,101309:REACTION:dom|101309:REACTION:DOM,yes
102255,Obedient Flesh,Action Modifier/Combat,2,102255:MODIFIER:dom+pro|102255:COMBAT:DOM+PRO,yes
101310,Obfuscate,Master,1,101310:MASTER,yes
102277,Oblivion,Master,1,102277:MASTER,yes
101311,Obsession,Master,1,101311:MASTER,yes
101312,Obtenebration,Master,1,101312:MASTER,yes
101313,Occlusion,Action Modifier/Combat,2,101313:COMBAT:chi|101313:MODIFIER:CHI,yes
101314,Octopod,Combat,2,101314:COMBAT:san|101314:COMBAT:SAN,yes
101315,Of Noble Blood,Action,1,101315:ACTION,yes
101316,Off Kilter,Action,1,101316:ACTION,yes
101317,Ohoyo Hopoksia (Bastet),Ally,1,101317:ALLY,yes
101318,Old Friends,Action Modifier,2,101318:MODIFIER:obf|101318:MODIFIER:OBF,yes
101319,Olid Loa,Combat,1,101319:COMBAT,yes
101320,Omael Kuman,Retainer,1,101320:RETAINER,yes
102278,Ominous Chorus,Action Modifier/Reaction,2,102278:MODIFIER|102278:REACTION,no
101321,On the Qui Vive,Reaction,1,101321:REACTION,yes
102256,One With the Land,Reaction,2,102256:REACTION:pro|102256:REACTION:PRO,yes
101322,Open Dossier,Reaction,1,101322:REACTION,yes
101323,Open Grate,Combat,1,101323:COMBAT,yes
101324,Open War,Action,1,101324:ACTION,yes
101325,Ophidian Gaze,Reaction,2,101325:REACTION:pre+ser|101325:REACTION:PRE+SER,yes
101326,Opium Den,Master,1,101326:MASTER,yes
101327,Oppugnant Night,Action,1,101327:ACTION,yes
101328,Orb of Ulain,Equipment,1,101328:EQUIPMENT,yes
101329,Order of Hermes Cabal,Ally,1,101329:ALLY,yes
102230,Organized Resistance,Reaction,1,102230:REACTION,yes
101330,Orgy of Blood,Combat,1,101330:COMBAT,yes
101331,Orun,Master,1,101331:MASTER,yes
101332,Osebo Kholo,Action Modifier/Reaction,2,101332:MODIFIER|101332:REACTION,no
101333,Ossian,Ally,1,101333:ALLY,yes
101334,Oubliette,Combat,2,101334:COMBAT:obt|101334:COMBAT:OBT,yes
101335,Out of Control,Master,1,101335:MASTER,yes
101336,Out of the Frying Pan,Master,1,101336:MASTER,yes
101337,Outcast Mage,Ally,1,101337:ALLY,yes
101338,Outside the Hourglass,Combat,3,101338:COMBAT:obf|101338:COMBAT:tem|101338:COMBAT:TEM,yes
101339,Overseer,Political Action,1,101339:POLITICAL,yes
101340,Owl Companion,Retainer,2,101340:RETAINER:ani|101340:RETAINER:ANI,yes
101341,"Oxford University, England",Master,1,101341:MASTER,yes
101342,Pack Alpha,Combat,2,101342:COMBAT:ani|101342:COMBAT:ANI,yes
101343,Pack Tactics,Reaction,1,101343:REACTION,yes
101344,Palace Hunting Ground,Master,1,101344:MASTER,yes
101345,Palatial Estate,Equipment,1,101345:EQUIPMENT,yes
101346,Palla Grande,Master,1,101346:MASTER,yes
101347,Pallid,Master,1,101347:MASTER,yes
101348,Panacea,Action,3,101348:ACTION:aus|101348:ACTION:obe|101348:ACTION:OBE,yes
101349,Pandora's Whisper,Action,3,101349:ACTION:nec|101349:ACTION:myt|101349:ACTION:MYT,yes
101350,Papillon,Master,1,101350:MASTER,yes
101351,Paragon,Master,1,101351:MASTER,yes
101352,Paris Opera House,Master,1,101352:MASTER,yes
101353,Parity Shift,Political Action,1,101353:POLITICAL,yes
101354,Park Hunting Ground,Master,1,101354:MASTER,yes
101355,"Parthenon, The",Master,1,101355:MASTER,yes
102231,Party Out Of Bounds,Reaction,3,102231:REACTION:obf|102231:REACTION:pre|102231:REACTION:pro,yes
102279,Pass Through Shadow,Combat,2,102279:COMBAT:obl|102279:COMBAT:OBL,yes
101356,Passion,Action,2,101356:ACTION:dem|101356:ACTION:DEM,yes
101357,Patagia: Flaps Allowing Limited Flight,Action,1,101357:ACTION,yes
101358,"Path of Blood, The",Master,1,101358:MASTER,yes
101359,"Path of Bone, The",Master,1,101359:MASTER,yes
101360,Path of Death and the Soul,Master,1,101360:MASTER,yes
101361,Path of Evil Revelations,Master,1,101361:MASTER,yes
101362,"Path of Harmony, The",Master,1,101362:MASTER,yes
101363,"Path of Lilith, The",Master,1,101363:MASTER,yes
101364,"Path of Metamorphosis, The",Master,1,101364:MASTER,yes
101365,"Path of Night, The",Master,1,101365:MASTER,yes
101366,"Path of Paradox, The",Master,1,101366:MASTER,yes
101367,"Path of Retribution, The",Master,1,101367:MASTER,yes
101368,"Path of Service, The",Master,1,101368:MASTER,yes
101369,"Path of Tears, The",Master,1,101369:MASTER,yes
101370,"Path of the Feral Heart, The",Master,1,101370:MASTER,yes
101371,"Path of the Scorched Heart, The",Action,1,101371:ACTION,yes
101372,Path of the Void,Master,1,101372:MASTER,yes
101373,"Path of Typhon, The",Master,1,101373:MASTER,yes
102300,Paths in Two Worlds,Action Modifier,2,102300:MODIFIER:obl|102300:MODIFIER:OBL,yes
101374,Patrol,Reaction,1,101374:REACTION,yes
101375,Patronage,Action,1,101375:ACTION,yes
101376,Patshiv,Action,1,101376:ACTION,yes
101377,Patsy,Political Action,1,101377:POLITICAL,yes
101378,Patterns in the Chaos,Action Modifier,2,101378:MODIFIER:dem|101378:MODIFIER:DEM,yes
101379,"Peace of Khetamon, The",Political Action,1,101379:POLITICAL,yes
101380,Peace Treaty,Political Action,1,101380:POLITICAL,yes
101381,Peacemaker,Reaction,3,101381:REACTION:pre|101381:REACTION:obe|101381:REACTION:OBE,yes
101382,Penitent Resilience,Action Modifier/Combat,3,101382:COMBAT:for|101382:COMBAT:for+obe|101382:MODIFIER:FOR+OBE,yes
101383,Pentex(TM) Loves You!,Master,1,101383:MASTER,yes
101384,Pentex(TM) Subversion,Master,1,101384:MASTER,yes
101385,"Père Lachaise, France",Master,1,101385:MASTER,yes
101386,Perfect Clarity,Action Modifier,2,101386:MODIFIER:tha|101386:MODIFIER:THA,yes
101387,Perfect Paragon,Action Modifier,2,101387:MODIFIER:pre|101387:MODIFIER:PRE,yes
101388,Perfectionist,Master,1,101388:MASTER,yes
101389,Permanency,Action Modifier,2,101389:MODIFIER:chi|101389:MODIFIER:CHI,yes
101390,Permanent Vacation,Political Action,1,101390:POLITICAL,yes
101391,Perpetual Care,Political Action,1,101391:POLITICAL,yes
101392,Persistent Echo,Action,3,101392:ACTION:aus|101392:ACTION:mel|101392:ACTION:MEL,yes
101393,Persona Non Grata,Political Action,1,101393:POLITICAL,yes
101394,Personal Involvement,Master,1,101394:MASTER,yes
101395,Personal Scourge,Combat,2,101395:COMBAT:dem|101395:COMBAT:DEM,yes
101396,Petra Resonance,Action,1,101396:ACTION,yes
102358,Phantasmagoria,Action,2,102358:ACTION:pre|102358:ACTION:PRE,yes
101397,Phantom Speaker,Action Modifier,3,101397:MODIFIER:chi|101397:MODIFIER:mel|101397:MODIFIER:MEL,yes
101398,Phased Motion Detector,Equipment,1,101398:EQUIPMENT,yes
101399,Phobia,Action,2,101399:ACTION:ser|101399:ACTION:SER,yes
101400,"Pier 13, Port of Baltimore",Equipment,1,101400:EQUIPMENT,yes
102333,Pillars Fall,Action,1,102333:ACTION,yes
101401,Piper,Master,1,101401:MASTER,yes
102291,Pit of Contemplation,Action,1,102291:ACTION,yes
101402,Plasmic Form,Action Modifier/Combat,2,101402:MODIFIER:vic|101402:COMBAT:VIC,yes
102232,"Platinum Protocol, The",Action,3,102232:ACTION:obf|102232:ACTION:pre|102232:ACTION:pro,yes
101403,Playing for Keeps,Master,1,101403:MASTER,yes
101404,Poacher's Hunting Ground,Master,1,101404:MASTER,yes
101405,Pocket Out of Time,Action Modifier,3,101405:MODIFIER:obt|101405:MODIFIER:tem|101405:MODIFIER:TEM,yes
101406,Poison Pill,Reaction,1,101406:REACTION,yes
101407,Poison the Well of Life,Action,2,101407:ACTION:qui|101407:ACTION:QUI,yes
101408,Poker,Equipment,1,101408:EQUIPMENT,yes
101409,Polaris Coach,Equipment,1,101409:EQUIPMENT,yes
101410,Police Department,Master,1,101410:MASTER,yes
101411,Political Ally,Ally,1,101411:ALLY,yes
101412,Political Antagonist,Ally,1,101412:ALLY,yes
101413,Political Backlash,Reaction,1,101413:REACTION,yes
101414,Political Flux,Political Action,1,101414:POLITICAL,yes
101415,Political Hunting Ground,Master,1,101415:MASTER,yes
101416,Political Seizure,Master,1,101416:MASTER,yes
101417,Political Stranglehold,Political Action,1,101417:POLITICAL,yes
101418,Political Struggle,Action,1,101418:ACTION,yes
101419,Ponticulus,Ally,1,101419:ALLY,yes
101420,Port Authority,Event,1,101420:EVENT,yes
